id,title,overview,genre_ids,vote_average,poster_path
715287,Stepmom's Desire,"Sang-jin, who was envious of her neighbor after getting a beautiful wife, Ask your wife's friend Gian to take over the son's extracurricular teacher, Sang-jin, who left work early, accidentally sees Gian's shower. A man who wants to have sex with his son's tutor, And a son who wants to have a good time with a young stepmom, Ji-an and Jin-hee, who want money, are disappointed with her husband, and Bin-jin gives her body to a young son.","[18, 10749]",7.4,/rYC6UyML4CU4zYiZVbDMrwnGyWW.jpg
11845,Intimacy,"Failed musician Jay abandoned his family and now earns a living as head bartender in a trendy London pub. Every Wednesday afternoon, a woman comes to his house for graphic, almost wordless, sex. One day, Jay follows her and learns about her. This eventually disrupts their relationship.","[10749, 18, 14]",6.25,/I0mlv1FahaLJqu2ByffMXEn4NN.jpg
1442776,Crazy Lizard,"A young man climbs into the mountains to pick up a meteorite that has fallen there and is killed by something. The ""thing"" descends to the village and begins to eat the inhabitants one by one, terrorizing the entire island.","[28, 53, 27]",6.269,/9TFaFsSXedaALXTzba349euDeoY.jpg
1197306,A Working Man,"Levon Cade left behind a decorated military career in the black ops to live a simple life working construction. But when his boss's daughter, who is like family to him, is taken by human traffickers, his search to bring her home uncovers a world of corruption far greater than he ever could have imagined.","[28, 80, 53]",6.692,/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg
1414272,Belyas,"Audrey Avila, Denise Esteban and Dani Yoshida star as sultry Belyas. A housewife who is tired of her controlling husband takes a different turn when two young prostitutes rent their apartment. As she befriends the two, she begins to admire the sexual freedom they have.",[18],7.3,/zPIaNQaQKtCIOs95x4GmaJ6omco.jpg
1241982,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.","[16, 12, 10751, 35]",7.064,/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg
1246310,Madea's Destination Wedding,Madea packs her best floral dresses and a whole lot of chaos when the Simmons family heads to the Bahamas for her grandniece's whirlwind wedding.,"[35, 18]",5.8,/jwMwRucnAROgWo9WLLmIqzHmmzi.jpg
423,The Pianist,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.","[18, 10752]",8.379,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg
244786,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.","[18, 10402]",8.377,/7fn624j5lj3xTme2SgiLCeuedmO.jpg
807,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.","[80, 9648, 53]",8.376,/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg
761053,Gabriel's Inferno: Part III,The final part of the film adaption of the erotic romance novel Gabriel's Inferno written by an anonymous Canadian author under the pen name Sylvain Reynard.,"[10749, 18]",8.374,/fYtHxTxlhzD4QWfEbrC1rypysSD.jpg
1058694,Radical,"In a Mexican border town plagued by neglect, corruption, and violence, a frustrated teacher tries an unorthodox new method to break through his students’ apathy and unlock their curiosity, their potential... and perhaps even their genius.",[18],8.377,/eGMkkbG85JUyXQEsbZKSnBrymts.jpg
770156,Lucy Shimmers and the Prince of Peace,Second chances start when a hardened criminal crosses paths with a precocious little girl who is helped by an angel to change hearts during the holiday season.,"[18, 10751]",8.372,/yfnJ5qIYx7q33fY4jqv9Pu95RSg.jpg
27205,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.","[28, 878, 12]",8.4,/oYuLEt3zVCKq57qu2F8dT7NIa6f.jpg
567,Rear Window,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,"[53, 9648]",8.352,/ILVF0eJxHMddjxeQhswFtpMtqx.jpg
569094,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.","[16, 28, 12, 878]",8.347,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg
274,The Silence of the Lambs,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.","[80, 18, 53]",8.347,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg
12493,High and Low,"In the midst of an attempt to take over his company, a powerhouse executive is hit with a huge ransom demand when his chauffeur's son is kidnapped by mistake.","[18, 80, 9648, 53]",8.3,/tgNjemQPG96uIezpiUiXFcer5ga.jpg
620249,The Legend of Hei,"When cat spirit Luo Xiaohei's home is deforested by humans, he must find a new one. He runs into a group of other spirit creatures who take him under their wing with dreams of reconquering the land they say is rightfully theirs. However, they run into a human known as Wuxian who separates Luo Xiaohei from the other spirits and the two go on a journey, with the cat spirit learning to control his abilities as well as forming his own thoughts on whether or not he should ally with the spirits or the humans.","[16, 14, 28]",8.3,/pMQYLHXYyqw8FGp1QD6BEWpm7bs.jpg
73,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",[18],8.337,/x2drgoXYZ8484lqyDj7L1CEVR4T.jpg
820067,The Quintessential Quintuplets Movie,"When five lovely young girls who hate studying hire part-time tutor Futaro, he guides not only their education but also their hearts. Time spent has brought them all closer, with feelings growing within the girls and Futaro. As they finish their third year of high school and their last school festival approaches, they set their sights on what’s next. Is there a future with one of them and Futaro?","[16, 35, 10749]",8.335,/sg7klpt1xwK1IJirBI9EHaqQwJ5.jpg
128,Princess Mononoke,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.","[12, 14, 16]",8.327,/cMYCDADoLKLbB83g4WnJegaZimC.jpg
372754,Dou kyu sei – Classmates,"Rihito Sajo, an honor student with a perfect score on the entrance exam and Hikaru Kusakabe, in a band and popular among girls, would have never crossed paths. Until one day they started talking at the practice for their school’s upcoming chorus festival. After school, the two meet regularly, as Hikaru helps Rihito to improve his singing skills. While they listen to each other’s voice and harmonize, their hearts start to beat together.","[10749, 16]",8.323,/cIfRCA5wEvj9tApca4UDUagQEiM.jpg
15804,A Brighter Summer Day,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.","[80, 18, 10749]",8.321,/rDZ2mNQkZrnSzHPLQ7SzhzgCSoj.jpg
105,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.","[12, 35, 878]",8.321,/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg
1184918,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.","[16, 878, 10751]",8.316,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg
652837,"Josee, the Tiger and the Fish","With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.","[16, 18, 10749]",8.316,/lNpZWdXC4HtXQ8nVo21gg7T9D6N.jpg
1020910,Influencer,"While struggling on a solo backpacking trip in Thailand, social media influencer Madison meets CW, who travels with ease and shows her a more uninhibited way of living. But CW's interest in her takes a darker turn.","[27, 9648, 53]",6.2,/mtXV301BF7pqwvRjsWhQo6sD10F.jpg
1241634,Saiyaara,"Two artistic souls find harmony through music despite their contrasting worlds. As feelings deepen, age and circumstances challenge their undeniable bond.","[10749, 18]",7.2,/hQBIsi3ZfBYEayMc3GhcEmJVkss.jpg
1311844,The Twisters,"A deadly patchwork of destructive cyclones is on an apocalyptic path of convergence at a populated Midwest city center. There, the twisters will merge into one mega tornado that threatens to obliterate the cities for hundreds of miles around.","[28, 12, 18]",6.0,/9xjSHm0R9tII8JCWHS1VdbftFk1.jpg
259872,Skin. Like. Sun.,"Real-life young couple Wim and Floor spend an afternoon in the sunwashed rooms of a crumbling home in Belgium. In a unique twist, this artistic erotic documentary is edited in nearly real-time. In the slowness, we get the build, the sweetness, and the sexiness. Forget about fingersnapping fast editing. Slow is where it’s at.",[10749],6.0,/uCkANtG6ezb7hjRKVudY3PUcbvn.jpg
1090007,First Shift,"NYPD veteran Mike and rookie Angela tackle a high-stakes day on New York's toughest streets, diving headfirst into a vortex of danger and action. Their adrenaline-fueled pursuits and unexpected threats unfold as they navigate perilous encounters. Amidst the chaos, intense challenges forge unbreakable bonds.","[80, 53, 28]",5.5,/ajsGI4JYaciPIe3gPgiJ3Vw5Vre.jpg
1294949,Mamá Reinventada,"Marina decides to take Patricia, her mother, to live with her, who believes that she should behave like the widow she is now. Living with Marina, he realizes that there are many things to do. Both find a new world to explore.",[35],8.0,/9HOJUlJ0aZfLdsjgKIDjjc5FbUV.jpg
870028,The Accountant²,"When an old acquaintance is murdered, Wolff is compelled to solve the case. Realizing more extreme measures are necessary, Wolff recruits his estranged and highly lethal brother, Brax, to help. In partnership with Marybeth Medina, they uncover a deadly conspiracy, becoming targets of a ruthless network of killers who will stop at nothing to keep their secrets buried.","[9648, 80, 53]",7.2,/kMDUS7VmFhb2coRfVBoGLR8ADBt.jpg
1376434,Predator: Killer of Killers,"While three of the fiercest warriors in human history—a Viking raider, a ninja in feudal Japan, and a WWII pilot—are killers in their own right, they are merely prey for their new opponent: the ultimate killer of killers.","[16, 28, 878, 53]",7.961,/2XDQa6EmFHSA37j1t0w88vpWqj9.jpg
